rxcui,class_id,class_name,class_type,rela,rela_source
327361,D014605,Uveitis,DISEASE,may_treat,MEDRT
327361,D015535,"Arthritis, Psoriatic",DISEASE,may_treat,MEDRT
327361,N0000000247,Biological Response Modifiers,MOA,has_moa,MEDRT
327361,N0000009073,Immunologic Activity Alteration,PE,has_pe,MEDRT
327361,N0000175446,Tumor Necrosis Factor alpha Receptor Blocking Activity,MOA,has_moa,MEDRT
327361,N0000175451,Tumor Necrosis Factor Receptor Blocking Activity,MOA,has_moa,MEDRT
327361,D001171,"Arthritis, Juvenile",DISEASE,may_treat,MEDRT
327361,D001172,"Arthritis, Rheumatoid",DISEASE,may_treat,MEDRT
327361,D003093,"Colitis, Ulcerative",DISEASE,may_treat,MEDRT
327361,D003424,Crohn Disease,DISEASE,may_treat,MEDRT
327361,D013167,"Spondylitis, Ankylosing",DISEASE,may_treat,MEDRT
327361,D014605,Uveitis,DISEASE,may_treat,MEDRT
327361,D015535,"Arthritis, Psoriatic",DISEASE,may_treat,MEDRT
327361,D017497,Hidradenitis Suppurativa,DISEASE,may_treat,MEDRT
327361,N0000000247,Biological Response Modifiers,MOA,has_moa,MEDRT
327361,N0000009073,Immunologic Activity Alteration,PE,has_pe,MEDRT
327361,N0000175446,Tumor Necrosis Factor alpha Receptor Blocking Activity,MOA,has_moa,MEDRT
327361,N0000175451,Tumor Necrosis Factor Receptor Blocking Activity,MOA,has_moa,MEDRT
327361,D000068879,Adalimumab,CHEM,has_ingredient,MEDRT
327361,D001171,"Arthritis, Juvenile",DISEASE,may_treat,MEDRT
327361,D001172,"Arthritis, Rheumatoid",DISEASE,may_treat,MEDRT
327361,D003093,"Colitis, Ulcerative",DISEASE,may_treat,MEDRT
327361,D003424,Crohn Disease,DISEASE,may_treat,MEDRT
327361,D013167,"Spondylitis, Ankylosing",DISEASE,may_treat,MEDRT
327361,D014605,Uveitis,DISEASE,may_treat,MEDRT
327361,D015535,"Arthritis, Psoriatic",DISEASE,may_treat,MEDRT
327361,D017497,Hidradenitis Suppurativa,DISEASE,may_treat,MEDRT
327361,N0000000247,Biological Response Modifiers,MOA,has_moa,MEDRT
327361,N0000009073,Immunologic Activity Alteration,PE,has_pe,MEDRT
327361,N0000175446,Tumor Necrosis Factor alpha Receptor Blocking Activity,MOA,has_moa,MEDRT
17300,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
17300,D007654,Ketoconazole,CHEM,ci_chemclass,MEDRT
17300,D008107,Liver Diseases,DISEASE,ci_with,MEDRT
17300,D011470,Prostatic Hyperplasia,DISEASE,may_treat,MEDRT
17300,D011799,Quinazolines,CHEM,has_ingredient,MEDRT
17300,D017964,Itraconazole,CHEM,ci_chemclass,MEDRT
17300,D019438,Ritonavir,CHEM,ci_chemclass,MEDRT
17300,N0000008421,Decreased Bladder Sphincter Tone,PE,has_pe,MEDRT
17300,N0000009811,Prostatic Alteration,PE,has_pe,MEDRT
17300,N0000009919,Adrenergic alpha1-Antagonists,MOA,has_moa,MEDRT
17300,N0000009976,Decreased Urethra Smooth Muscle Tone,PE,has_pe,MEDRT
17300,N0000182141,Cytochrome P450 3A4 Inhibitors,MOA,ci_moa,MEDRT
17300,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
17300,D007654,Ketoconazole,CHEM,ci_chemclass,MEDRT
17300,D008107,Liver Diseases,DISEASE,ci_with,MEDRT
17300,D011470,Prostatic Hyperplasia,DISEASE,may_treat,MEDRT
17300,D011799,Quinazolines,CHEM,has_ingredient,MEDRT
17300,D017964,Itraconazole,CHEM,ci_chemclass,MEDRT
17300,D019438,Ritonavir,CHEM,ci_chemclass,MEDRT
17300,N0000008421,Decreased Bladder Sphincter Tone,PE,has_pe,MEDRT
17300,N0000009811,Prostatic Alteration,PE,has_pe,MEDRT
17300,N0000009919,Adrenergic alpha1-Antagonists,MOA,has_moa,MEDRT
17300,N0000009976,Decreased Urethra Smooth Muscle Tone,PE,has_pe,MEDRT
17300,N0000182141,Cytochrome P450 3A4 Inhibitors,MOA,ci_moa,MEDRT
1659152,D006937,Hypercholesterolemia,DISEASE,may_treat,MEDRT
1659152,D006967,Hypersensitivity,DISEASE,ci_with,MEDRT
1659152,D009203,Myocardial Infarction,DISEASE,may_prevent,MEDRT
1659152,D050197,Atherosclerosis,DISEASE,may_treat,MEDRT
1659152,D050197,Atherosclerosis,DISEASE,may_prevent,MEDRT
1659152,D058226,"Plaque, Atherosclerotic",DISEASE,may_prevent,MEDRT
1659152,D061067,"Antibodies, Monoclonal, Humanized",CHEM,has_ingredient,MEDRT
1659152,N0000009380,Increased Lipolysis,PE,has_pe,MEDRT
1659152,N0000191730,PCSK9 Inhibitors,MOA,has_moa,MEDRT
596,D000379,Agoraphobia,DISEASE,may_treat,MEDRT
596,D000525,Alprazolam,CHEM,has_ingredient,MEDRT
596,D001569,Benzodiazepines,CHEM,ci_chemclass,MEDRT
596,D003866,Depressive Disorder,DISEASE,may_treat,MEDRT
596,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
596,D007654,Ketoconazole,CHEM,ci_chemclass,MEDRT
596,D015812,"Glaucoma, Angle-Closure",DISEASE,ci_with,MEDRT
596,D016584,Panic Disorder,DISEASE,may_treat,MEDRT
596,D017964,Itraconazole,CHEM,ci_chemclass,MEDRT
596,N0000000042,Renal Excretion,PK,has_pk,MEDRT
596,N0000000046,Breast Milk Excretion,PK,has_pk,MEDRT
596,N0000000118,GABA A Modulators,MOA,has_moa,MEDRT
596,N0000009188,Increased Central Nervous System GABA Activity,PE,has_pe,MEDRT
596,N0000190114,Cytochrome P450 3A Inhibitors,MOA,ci_moa,MEDRT
620,D000547,Amantadine,CHEM,has_ingredient,MEDRT
620,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
620,D004409,"Dyskinesia, Drug-Induced",DISEASE,may_treat,MEDRT
620,D004421,Dystonia,DISEASE,may_treat,MEDRT
620,D007251,"Influenza, Human",DISEASE,may_treat,MEDRT
620,D007251,"Influenza, Human",DISEASE,may_prevent,MEDRT
620,D010300,Parkinson Disease,DISEASE,may_treat,MEDRT
620,D010302,"Parkinson Disease, Secondary",DISEASE,may_treat,MEDRT
620,D017109,"Akathisia, Drug-Induced",DISEASE,may_treat,MEDRT
620,N0000000193,Ion Channel Interactions,MOA,has_moa,MEDRT
620,N0000000203,Dopamine Receptor Interactions,MOA,has_moa,MEDRT
620,N0000008853,Decreased RNA Replication,PE,has_pe,MEDRT
620,N0000009183,Increased Central Nervous System Dopamine Activity,PE,has_pe,MEDRT
620,N0000175542,M2 Protein Inhibitors,MOA,has_moa,MEDRT
620,D000547,Amantadine,CHEM,has_ingredient,MEDRT
620,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
620,D004409,"Dyskinesia, Drug-Induced",DISEASE,may_treat,MEDRT
620,D004421,Dystonia,DISEASE,may_treat,MEDRT
620,D007251,"Influenza, Human",DISEASE,may_treat,MEDRT
620,D007251,"Influenza, Human",DISEASE,may_prevent,MEDRT
620,D010300,Parkinson Disease,DISEASE,may_treat,MEDRT
620,D010302,"Parkinson Disease, Secondary",DISEASE,may_treat,MEDRT
620,D017109,"Akathisia, Drug-Induced",DISEASE,may_treat,MEDRT
620,N0000000193,Ion Channel Interactions,MOA,has_moa,MEDRT
620,N0000000203,Dopamine Receptor Interactions,MOA,has_moa,MEDRT
620,N0000008853,Decreased RNA Replication,PE,has_pe,MEDRT
620,N0000009183,Increased Central Nervous System Dopamine Activity,PE,has_pe,MEDRT
620,N0000175542,M2 Protein Inhibitors,MOA,has_moa,MEDRT
620,D000547,Amantadine,CHEM,has_ingredient,MEDRT
620,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
620,D004409,"Dyskinesia, Drug-Induced",DISEASE,may_treat,MEDRT
620,D004421,Dystonia,DISEASE,may_treat,MEDRT
620,D007251,"Influenza, Human",DISEASE,may_treat,MEDRT
620,D007251,"Influenza, Human",DISEASE,may_prevent,MEDRT
620,D010300,Parkinson Disease,DISEASE,may_treat,MEDRT
620,D010302,"Parkinson Disease, Secondary",DISEASE,may_treat,MEDRT
620,D017109,"Akathisia, Drug-Induced",DISEASE,may_treat,MEDRT
620,N0000000193,Ion Channel Interactions,MOA,has_moa,MEDRT
620,N0000000203,Dopamine Receptor Interactions,MOA,has_moa,MEDRT
620,N0000008853,Decreased RNA Replication,PE,has_pe,MEDRT
620,N0000009183,Increased Central Nervous System Dopamine Activity,PE,has_pe,MEDRT
620,N0000175542,M2 Protein Inhibitors,MOA,has_moa,MEDRT
358274,D006976,"Hypertension, Pulmonary",DISEASE,may_treat,MEDRT
358274,D010666,Phenylpropionates,CHEM,has_ingredient,MEDRT
358274,D011247,Pregnancy,DISEASE,ci_with,MEDRT
358274,D011724,Pyridazines,CHEM,has_ingredient,MEDRT
358274,D054990,Idiopathic Pulmonary Fibrosis,DISEASE,ci_with,MEDRT
358274,N0000009816,Pulmonary Arterial Vasodilation,PE,has_pe,MEDRT
358274,N0000175364,Endothelin Receptor Antagonists,MOA,has_moa,MEDRT
358274,N0000178477,Decreased Blood Pressure,PE,has_pe,MEDRT
644,D000584,Amiloride,CHEM,has_ingredient,MEDRT
644,D001002,Anuria,DISEASE,ci_with,MEDRT
644,D001201,Ascites,DISEASE,may_treat,MEDRT
644,D003550,Cystic Fibrosis,DISEASE,may_treat,MEDRT
644,D003928,Diabetic Nephropathies,DISEASE,ci_with,MEDRT
644,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
644,D004487,Edema,DISEASE,may_treat,MEDRT
644,D006333,Heart Failure,DISEASE,may_treat,MEDRT
644,D006947,Hyperkalemia,DISEASE,ci_with,MEDRT
644,D006973,Hypertension,DISEASE,may_treat,MEDRT
644,D007008,Hypokalemia,DISEASE,may_prevent,MEDRT
644,D007008,Hypokalemia,DISEASE,may_treat,MEDRT
644,D011141,Polyuria,DISEASE,may_treat,MEDRT
644,D011188,Potassium,CHEM,ci_chemclass,MEDRT
644,D013148,Spironolactone,CHEM,ci_chemclass,MEDRT
644,D013449,Sulfonamides,CHEM,ci_chemclass,MEDRT
644,D014223,Triamterene,CHEM,ci_chemclass,MEDRT
644,N0000000238,Sodium-Potassium Exchanging ATPase Interactions,MOA,has_moa,MEDRT
644,N0000008562,Decreased Collecting Duct K+ Excretion,PE,has_pe,MEDRT
644,N0000008583,Decreased Distal Tubule K+ Excretion,PE,has_pe,MEDRT
644,N0000008854,Decreased Renal Ca++ Excretion,PE,has_pe,MEDRT
644,N0000009260,Increased Collecting Duct Na+ Excretion,PE,has_pe,MEDRT
644,N0000009279,Increased Distal Tubule Na+ Excretion,PE,has_pe,MEDRT
644,N0000009552,Increased Renal Mg++ Excretion,PE,has_pe,MEDRT
644,N0000178477,Decreased Blood Pressure,PE,has_pe,MEDRT
644,D000584,Amiloride,CHEM,has_ingredient,MEDRT
644,D001002,Anuria,DISEASE,ci_with,MEDRT
644,D001201,Ascites,DISEASE,may_treat,MEDRT
644,D003550,Cystic Fibrosis,DISEASE,may_treat,MEDRT
644,D003928,Diabetic Nephropathies,DISEASE,ci_with,MEDRT
644,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
644,D004487,Edema,DISEASE,may_treat,MEDRT
644,D006333,Heart Failure,DISEASE,may_treat,MEDRT
644,D006947,Hyperkalemia,DISEASE,ci_with,MEDRT
644,D006967,Hypersensitivity,DISEASE,ci_with,MEDRT
644,D006973,Hypertension,DISEASE,may_treat,MEDRT
644,D007008,Hypokalemia,DISEASE,may_treat,MEDRT
644,D007008,Hypokalemia,DISEASE,may_prevent,MEDRT
644,D011141,Polyuria,DISEASE,may_treat,MEDRT
644,D011188,Potassium,CHEM,ci_chemclass,MEDRT
644,D013148,Spironolactone,CHEM,ci_chemclass,MEDRT
644,D013449,Sulfonamides,CHEM,ci_chemclass,MEDRT
644,D014223,Triamterene,CHEM,ci_chemclass,MEDRT
644,N0000000238,Sodium-Potassium Exchanging ATPase Interactions,MOA,has_moa,MEDRT
644,N0000008562,Decreased Collecting Duct K+ Excretion,PE,has_pe,MEDRT
644,N0000008583,Decreased Distal Tubule K+ Excretion,PE,has_pe,MEDRT
644,N0000008854,Decreased Renal Ca++ Excretion,PE,has_pe,MEDRT
644,N0000009260,Increased Collecting Duct Na+ Excretion,PE,has_pe,MEDRT
644,N0000009279,Increased Distal Tubule Na+ Excretion,PE,has_pe,MEDRT
644,N0000009552,Increased Renal Mg++ Excretion,PE,has_pe,MEDRT
644,N0000178477,Decreased Blood Pressure,PE,has_pe,MEDRT
644,D000584,Amiloride,CHEM,has_ingredient,MEDRT
644,D001002,Anuria,DISEASE,ci_with,MEDRT
644,D001201,Ascites,DISEASE,may_treat,MEDRT
644,D003550,Cystic Fibrosis,DISEASE,may_treat,MEDRT
644,D003928,Diabetic Nephropathies,DISEASE,ci_with,MEDRT
644,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
644,D004487,Edema,DISEASE,may_treat,MEDRT
644,D006333,Heart Failure,DISEASE,may_treat,MEDRT
644,D006947,Hyperkalemia,DISEASE,ci_with,MEDRT
644,D006973,Hypertension,DISEASE,may_treat,MEDRT
644,D007008,Hypokalemia,DISEASE,may_prevent,MEDRT
644,D007008,Hypokalemia,DISEASE,may_treat,MEDRT
644,D011141,Polyuria,DISEASE,may_treat,MEDRT
644,D011188,Potassium,CHEM,ci_chemclass,MEDRT
644,D013148,Spironolactone,CHEM,ci_chemclass,MEDRT
644,D013449,Sulfonamides,CHEM,ci_chemclass,MEDRT
644,D014223,Triamterene,CHEM,ci_chemclass,MEDRT
644,N0000000238,Sodium-Potassium Exchanging ATPase Interactions,MOA,has_moa,MEDRT
644,N0000008562,Decreased Collecting Duct K+ Excretion,PE,has_pe,MEDRT
644,N0000008583,Decreased Distal Tubule K+ Excretion,PE,has_pe,MEDRT
644,N0000008854,Decreased Renal Ca++ Excretion,PE,has_pe,MEDRT
644,N0000009260,Increased Collecting Duct Na+ Excretion,PE,has_pe,MEDRT
644,N0000009279,Increased Distal Tubule Na+ Excretion,PE,has_pe,MEDRT
644,N0000009552,Increased Renal Mg++ Excretion,PE,has_pe,MEDRT
644,N0000178477,Decreased Blood Pressure,PE,has_pe,MEDRT
703,D000077266,Moxifloxacin,CHEM,ci_chemclass,MEDRT
703,D000077734,Gatifloxacin,CHEM,ci_chemclass,MEDRT
703,D000638,Amiodarone,CHEM,has_ingredient,MEDRT
703,D001919,Bradycardia,DISEASE,ci_with,MEDRT
703,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
703,D007774,Lactation,DISEASE,ci_with,MEDRT
703,D011269,"Pregnancy, Abdominal",DISEASE,ci_with,MEDRT
703,D012770,"Shock, Cardiogenic",DISEASE,ci_with,MEDRT
703,D012804,Sick Sinus Syndrome,DISEASE,ci_with,MEDRT
703,D013575,Syncope,DISEASE,ci_with,MEDRT
703,D013617,"Tachycardia, Supraventricular",DISEASE,may_treat,MEDRT
703,D014693,Ventricular Fibrillation,DISEASE,may_treat,MEDRT
703,D019438,Ritonavir,CHEM,ci_chemclass,MEDRT
703,D020117,Cisapride,CHEM,ci_chemclass,MEDRT
703,D024841,Fluoroquinolones,CHEM,ci_chemclass,MEDRT
703,D054537,Atrioventricular Block,DISEASE,ci_with,MEDRT
703,N0000000069,Calcium Channel Antagonists,MOA,has_moa,MEDRT
703,N0000000161,Adrenergic beta-Antagonists,MOA,has_moa,MEDRT
703,N0000000211,Potassium Channel Interactions,MOA,has_moa,MEDRT
703,N0000008303,Atrial Repolarization,PE,has_pe,MEDRT
703,N0000008330,Cardiac Rhythm Alteration,PE,ci_pe,MEDRT
703,N0000009756,Negative Chronotropy,PE,has_pe,MEDRT
703,N0000009914,Ventricular Repolarization,PE,has_pe,MEDRT
703,N0000181004,Sodium Channel Antagonists,MOA,has_moa,MEDRT
703,D000077266,Moxifloxacin,CHEM,ci_chemclass,MEDRT
703,D000077734,Gatifloxacin,CHEM,ci_chemclass,MEDRT
703,D000638,Amiodarone,CHEM,has_ingredient,MEDRT
703,D001919,Bradycardia,DISEASE,ci_with,MEDRT
703,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
703,D007774,Lactation,DISEASE,ci_with,MEDRT
703,D011269,"Pregnancy, Abdominal",DISEASE,ci_with,MEDRT
703,D012770,"Shock, Cardiogenic",DISEASE,ci_with,MEDRT
703,D012804,Sick Sinus Syndrome,DISEASE,ci_with,MEDRT
703,D013575,Syncope,DISEASE,ci_with,MEDRT
703,D013617,"Tachycardia, Supraventricular",DISEASE,may_treat,MEDRT
703,D014693,Ventricular Fibrillation,DISEASE,may_treat,MEDRT
703,D019438,Ritonavir,CHEM,ci_chemclass,MEDRT
703,D020117,Cisapride,CHEM,ci_chemclass,MEDRT
703,D024841,Fluoroquinolones,CHEM,ci_chemclass,MEDRT
703,D054537,Atrioventricular Block,DISEASE,ci_with,MEDRT
703,N0000000069,Calcium Channel Antagonists,MOA,has_moa,MEDRT
703,N0000000161,Adrenergic beta-Antagonists,MOA,has_moa,MEDRT
703,N0000000211,Potassium Channel Interactions,MOA,has_moa,MEDRT
703,N0000008303,Atrial Repolarization,PE,has_pe,MEDRT
703,N0000008330,Cardiac Rhythm Alteration,PE,ci_pe,MEDRT
703,N0000009756,Negative Chronotropy,PE,has_pe,MEDRT
703,N0000009914,Ventricular Repolarization,PE,has_pe,MEDRT
703,N0000181004,Sodium Channel Antagonists,MOA,has_moa,MEDRT
704,D000639,Amitriptyline,CHEM,has_ingredient,MEDRT
704,D003866,Depressive Disorder,DISEASE,may_treat,MEDRT
704,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
704,D009203,Myocardial Infarction,DISEASE,ci_with,MEDRT
704,D009661,Nortriptyline,CHEM,has_active_metabolites,MEDRT
704,D010146,Pain,DISEASE,may_treat,MEDRT
704,D020117,Cisapride,CHEM,ci_chemclass,MEDRT
704,N0000000026,Hepatic Metabolism,PK,site_of_metabolism,MEDRT
704,N0000000102,Norepinephrine Uptake Inhibitors,MOA,has_moa,MEDRT
704,N0000000109,Serotonin Uptake Inhibitors,MOA,has_moa,MEDRT
704,N0000000184,Monoamine Oxidase Inhibitors,MOA,ci_moa,MEDRT
704,N0000008894,Decreased Serotonin Degradation,PE,has_pe,MEDRT
704,N0000009196,Increased Central Nervous System Norepinephrine Activity,PE,has_pe,MEDRT
704,D003866,Depressive Disorder,DISEASE,may_treat,MEDRT
704,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
704,D009203,Myocardial Infarction,DISEASE,ci_with,MEDRT
704,D010146,Pain,DISEASE,may_treat,MEDRT
704,D020117,Cisapride,CHEM,ci_chemclass,MEDRT
